KeyOrValue,Hex,Type,FilePaths
Key,0x0b87af8aa1,list,/fighter/trail/motion/body/c00/swingblend.prc | /fighter/trail/motion/body/c01/swingblend.prc | /fighter/trail/motion/body/c02/swingblend.prc | /fighter/trail/motion/body/c03/swingblend.prc | /fighter/trail/motion/body/c04/swingblend.prc | /fighter/trail/motion/body/c05/swingblend.prc | /fighter/trail/motion/body/c06/swingblend.prc | /fighter/trail/motion/body/c07/swingblend.prc
Key,0x151f2df26d,bool,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x1917452d38,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x19bdd14296,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x19d3535533,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x1e22a73a2f,bool,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x223f4b2a96,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x22484c1a00,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x22d1454bba,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x21d51415c3,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x21a2132555,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x213b1a74ef,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x286f4d767b,float,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x1f26bdd162,bool,/stage/75m/battle/param/stageparam_75m.stprm | /stage/75m/normal/param/stageparam_75m.stprm | /stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/animal_village/normal/param/stageparam_animal_village_01.stprm | /stage/animal_village/normal/param/stageparam_animal_village_02.stprm
Key,0x19055f6c69,float,/stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/battlefield/normal/param/stageparam_battlefield.stprm | /stage/battlefield_l/normal/param/stageparam_battlefield_l.stprm | /stage/battlefield_s/normal/param/stageparam_battlefield_s.stprm | /stage/buddy_spiral/battle/param/stageparam_buddy_spiral.stprm
Key,0x1ae11c9f14,float,/stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/battlefield/normal/param/stageparam_battlefield.stprm | /stage/battlefield_l/normal/param/stageparam_battlefield_l.stprm | /stage/battlefield_s/normal/param/stageparam_battlefield_s.stprm | /stage/buddy_spiral/battle/param/stageparam_buddy_spiral.stprm
Key,0x1a81d93bab,float,/stage/animal_city/battle/param/stageparam_animal_city.stprm | /stage/animal_city/normal/param/stageparam_animal_city.stprm | /stage/animal_island/battle/param/stageparam_animal_island.stprm | /stage/animal_island/normal/param/stageparam_animal_island.stprm | /stage/animal_village/battle/param/stageparam_animal_village.stprm | /stage/animal_village/normal/param/stageparam_animal_village_00.stprm | /stage/battlefield/normal/param/stageparam_battlefield.stprm | /stage/battlefield_l/normal/param/stageparam_battlefield_l.stprm | /stage/battlefield_s/normal/param/stageparam_battlefield_s.stprm | /stage/buddy_spiral/battle/param/stageparam_buddy_spiral.stprm
Key,0x0a0198a9ca,list,/stage/animal_city/normal/param/animal_city.stdat
Key,0x17a1f42d63,bool,/stage/animal_city/normal/param/animal_city.stdat
Key,0x1336038eaa,float,/stage/animal_city/normal/param/animal_city.stdat
Key,0x1fe624838a,float,/stage/animal_city/normal/param/animal_city.stdat
Key,0x18c28a34b8,bool,/stage/animal_city/normal/param/animal_city.stdat
Key,0x18872b7cc8,float,/stage/animal_city/normal/param/animal_city.stdat | /stage/animal_village/normal/param/animal_village.stdat
Key,0x2144cb1b75,float,/stage/animal_city/normal/param/animal_city.stdat | /stage/animal_village/normal/param/animal_village.stdat
Key,0x149882ec5d,sbyte,/stage/animal_city/normal/param/animal_city.stdat
Key,0x1622b9f945,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x161eb4c61c,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x12ffba6004,uint,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1316c6edf6,bool,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x141e6e0108,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x14f80eaee9,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x14d7dc1f25,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1431bcb0c4,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x14b497709f,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1452f7df7e,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x18fee4ab77,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x186e97bb9d,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1c2aabe7ec,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x2074352b45,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x2381a49848,uint,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x23a61fff79,uint,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1af017b0a8,int,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat | /stage/brave_altar/normal/param/brave_altar.stdat | /stage/jack_mementoes/normal/param/jack_mementoes.stdat
Key,0x1dad4b4e3c,bool,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1409cf80de,list,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x2b399fdfdc,bool,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x14307379b9,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1cc1251810,list,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x109f60bd70,bool,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x17bd18fef0,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x154d179917,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x188b111306,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x14a4dedd1a,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1895c3bc53,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x16206b97ed,list,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1729420ecb,list,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x16eb374448,list,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x178f35057f,list,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x1441b669ad,list,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x152b069cf6,int,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x2df5f76722,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x2e224c4d1a,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x25d76d4cf3,float,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x15bcae4c89,byte,/stage/animal_island/battle/param/animal_island.stdat | /stage/animal_island/normal/param/animal_island.stdat
Key,0x145ce78478,list,/stage/animal_island/normal/param/animal_island.stdat
Key,0x131df52c58,list,/stage/animal_island/normal/param/animal_island.stdat
Key,0x162f28743e,list,/stage/animal_village/normal/param/animal_village.stdat
Key,0x174cbd31b7,list,/stage/animal_village/normal/param/animal_village.stdat
Key,0x122c2af327,list,/stage/animal_village/normal/param/animal_village.stdat
Key,0x157a7c6ec6,float,/stage/balloonfight/normal/param/balloonfight.stdat
Key,0x16fe6cfcaf,float,/stage/balloonfight/normal/param/balloonfight.stdat
Key,0x0fdc465b75,float,/stage/balloonfight/normal/param/balloonfight.stdat
Key,0x0f3a061658,float,/stage/balloonfight/normal/param/balloonfight.stdat
Key,0x0e8a112a47,list,/stage/balloonfight/normal/param/balloonfight.stdat
Key,0x1d4afdc6d1,float,/stage/balloonfight/normal/param/balloonfight.stdat
Key,0x1ef0db853d,float,/stage/balloonfight/normal/param/balloonfight.stdat
Key,0x13f6728372,float,/stage/balloonfight/normal/param/balloonfight.stdat
Key,0x2165473c4d,int,/stage/bayo_clock/normal/param/bayo_clock.stdat
Key,0x21594a0314,int,/stage/bayo_clock/normal/param/bayo_clock.stdat
Key,0x1b144a67b5,int,/stage/bayo_clock/normal/param/bayo_clock.stdat
Key,0x1b284758ec,int,/stage/bayo_clock/normal/param/bayo_clock.stdat
Key,0x13e41c03eb,list,/stage/bayo_clock/normal/param/bayo_clock_sound.stdat
Key,0x17c6093e0c,list,/stage/bayo_clock/normal/param/bayo_clock_sound.stdat
Key,0x10edcbc919,list,/stage/bayo_clock/normal/param/bayo_clock_visual.stdat
Key,0x1f916eb757,list,/stage/bayo_clock/normal/param/bayo_clock_visual.stdat
Key,0x12631cde5d,int,/stage/bayo_clock/normal/param/bayo_clock_visual.stdat
Key,0x13f72af188,int,/stage/bayo_clock/normal/param/bayo_clock_visual.stdat
Key,0x1dfc9d243e,float,/stage/bayo_clock/normal/param/bayo_clock_visual.stdat
Key,0x2917428862,int,/stage/bayo_clock/normal/param/bayo_clock_visual.stdat
Key,0x2a81847935,int,/stage/bayo_clock/normal/param/bayo_clock_visual.stdat
